Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
60,Resurrection,2.620895061728395,0.750132304526749,19.0,1.0,0.6943668724279836,0.05576543209876552,0.0720080246913581,0.17785967078189296,1.0,0,0.8500256079461481,0
61,Meta Majority Long Memory: 133 players,2.617222222222222,0.7180652263374485,44.0,1.0,0.6946423868312758,0.023422839506172823,0.06284279835390953,0.219091975308642,0.9898555096589418,0.02076838955461195,0.6925013393258538,0.004842773888946745
62,"ZD-GEN-2: 0.125, 0.5, 3",2.616327160493827,0.848538683127572,8.0,1.0,0.7711020576131686,0.0774366255144033,0.03743703703703706,0.11402427983539096,1.0,0.5630246420251718,0.5032129110536402,0.12440935628182076
63,"Alexei: (D,)",2.616183127572012,0.7711320987654321,162.0,1.0,0.7072882716049385,0.06384382716049379,0.06618806584362151,0.1626798353909462,0.9957864355307668,0,0.9977062684114387,0
64,Second by RichardHufford,2.6149588477366255,0.5552104938271605,130.0,1.0,0.49239176954732466,0.06281872427983544,0.17322325102880684,0.271566255144033,0.889446945814578,0.46764168814791873,0.7872123337794674,0.05302069033218376
65,"Limited Retaliate 2: 0.08, 15",2.614948559670782,0.6295905349794239,72.0,1.0,0.6048695473251029,0.024720987654320997,0.1074925925925926,0.2629168724279835,0.9479144848986399,0,0.0786527521843794,0.06867810394241194
66,"Memory Decay: 0.1, 0.03, -2, 1, Tit For Tat, 15",2.6142592592592595,0.7448368312757202,36.0,1.0,0.7129693415637859,0.03186748971193415,0.05515658436213998,0.20000658436214,0.9965345845263247,0.6876804958683491,0.6124306145628969,0.016648660877196936
67,Second by Leyvraz,2.611183127572016,0.8517090534979423,18.0,1.0,0.7636950617283951,0.08801399176954734,0.042681893004115214,0.10560905349794239,0.9381039479916692,0.4394320187109328,0.8163967014399364,0.4796087006516433
68,Inverse Punisher,2.6095987654320987,0.6272022633744856,76.0,1.0,0.6162567901234569,0.010945473251028785,0.09727860082304528,0.27551913580246906,1.0,0,0.21096002686846424,0
69,Forgiver,2.6091152263374475,0.6239724279835391,75.0,1.0,0.6154308641975309,0.00854156378600822,0.09660452674897119,0.27942304526748973,1.0,0.6356619618066606,0.06857229124487223,0
70,Adaptive Tit For Tat: 0.5,2.6090123456790133,0.7749368312757202,0.0,1.0,0.7106411522633743,0.06429567901234574,0.06281316872427987,0.1622499999999999,1.0,0.2429201277111226,1.0,0
71,Forgiving Tit For Tat,2.608827160493827,0.7816960905349795,0.0,1.0,0.7179267489711932,0.06376934156378608,0.05916028806584366,0.15914362139917693,1.0,0.4255900081477698,1.0,0
72,Tit For Tat,2.6087757201646085,0.7744965020576132,0.0,1.0,0.7106209876543208,0.0638755144032922,0.06256810699588482,0.16293539094650203,1.0,0,1.0,0
73,Contrite Tit For Tat,2.6080658436213993,0.7744981481481481,0.0,1.0,0.7106462962962963,0.06385185185185191,0.06255000000000002,0.16295185185185174,1.0,0,1.0,0
74,Second by White,2.605895061728395,0.8260407407407407,0.0,1.0,0.766011522633745,0.060029218106995894,0.03362407407407405,0.14033518518518512,1.0,0.6901259847882543,1.0,0
75,"Limited Retaliate: 0.1, 20",2.6050514403292184,0.6290664609053498,71.0,1.0,0.6071806584362139,0.02188580246913577,0.10346851851851852,0.2674650205761317,0.9796388385844748,0,0.07918629651880568,0.045843593560921235
76,Second by Eatherley,2.6048353909465023,0.874824074074074,0.0,1.0,0.7975335390946502,0.0772905349794239,0.02204444444444443,0.10313148148148145,1.0,0.5323348352329049,1.0,0.37525115500245276
77,Meta Majority: 212 players,2.6042078189300417,0.7376251028806584,38.0,1.0,0.7040948559670782,0.03353024691358023,0.05737345679012349,0.2050014403292181,0.998977712993533,0.03256927171533628,0.767454250823835,0
78,Retaliate 2: 0.08,2.601923868312757,0.6202855967078189,83.0,1.0,0.611056172839506,0.009229423868312742,0.0973530864197531,0.2823613168724281,1.0,0,0.07182162469754685,0
79,GrudgerAlternator,2.6015329218106995,0.7787092592592593,36.0,1.0,0.6333395061728394,0.14536975308641978,0.12002510288065849,0.1012656378600823,0.7787258200651203,0,1.0,1.0
80,Firm But Fair,2.5999897119341564,0.8562144032921811,0.0,1.0,0.7397734567901235,0.11644094650205758,0.05896934156378605,0.08481625514403293,1.0,0,1.0,0.6652149697507648
81,Once Bitten,2.5996193415637863,0.7749697530864198,43.0,1.0,0.7307829218106997,0.04418683127572016,0.04548703703703701,0.17954320987654318,1.0,0.7266426411618526,0.0837767847022251,0.05164401089685869
82,Doubler,2.5979732510288067,0.8077639917695473,0.0,1.0,0.7393539094650206,0.0684100823045268,0.046743209876543235,0.14549279835390946,1.0,0.6650101773931812,1.0,0
83,Retaliate 3: 0.05,2.5969753086419756,0.5975759259259259,83.0,1.0,0.5906541152263375,0.006921810699588464,0.1054730452674897,0.2969510288065843,1.0,0,0.042797187929965286,0
84,Forgetful Grudger,2.595411522633744,0.6290137860082304,83.0,1.0,0.6180609053497942,0.01095288065843619,0.09240987654320991,0.2785763374485597,1.0,0,0.10302264000890855,0
85,Retaliate: 0.1,2.594043209876544,0.6190615226337448,83.0,1.0,0.6078734567901235,0.011188065843621368,0.09720390946502057,0.2837345679012345,1.0,0,0.09222833011195133,0
