Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
37,Evolved HMM 5,2.200041152263375,0.36873106995884775,107.0,0.9486008230452675,0.20251234567901236,0.16621872427983528,0.2396174897119341,0.3916514403292181,0.8408044172163749,0.3825474318361316,0.1353777609184143,0.21469565249620043
38,GTFT: 0.3,2.192263374485597,0.6957800411522633,57.5,0.9505349794238683,0.4894446502057613,0.20633539094650208,0.10503395061728397,0.19918600823045263,0.9503235227000751,0.31998765997895023,0.9503129815564912,0.31862821885459913
39,Once Bitten,2.19048353909465,0.47928827160493825,137.0,0.9528395061728395,0.38923106995884754,0.09005720164609053,0.12465699588477379,0.3960547325102882,0.90662483812505,0.5493179012580125,0.32676047260112595,0.11847755652273315
40,GTFT: 0.33,2.1904526748971196,0.7108629629629629,54.0,0.9507407407407408,0.49790823045267496,0.21295473251028807,0.10126872427983537,0.1878683127572016,0.950306714566627,0.3495010360281116,0.9498676536232004,0.3524339013047419
41,Soft Joss: 0.9,2.1903395061728395,0.5870290123456791,79.0,0.9521810699588478,0.41894732510288085,0.16808168724279832,0.1302020576131687,0.2827689300411521,0.9498684093446464,0.1404372277965454,0.9498680061734183,0.14062077348078353
42,"First by Stein and Rapoport: 0.05: (D, D)",2.1897222222222226,0.4428265432098765,152.0,0.949835390946502,0.33221275720164606,0.11061378600823049,0.15881934156378608,0.3983541152263374,0.9154735966426036,0.07824277242856961,0.7378377214281853,0.05241831106100755
43,Second by Black,2.1897222222222226,0.7019430041152264,21.0,0.9492181069958848,0.5316965020576133,0.17024650205761305,0.07398539094650203,0.22407160493827166,0.9039162477833826,0.6847842859981633,0.7572781257501785,0.45858328984908814
44,GTFT: 0.1,2.1893415637860083,0.5862510288065843,79.0,0.9507407407407408,0.41853230452674894,0.16771872427983542,0.1301993827160494,0.2835495884773662,0.9500633354945136,0.13952306237796303,0.9503725265113928,0.14006415058321076
45,"ZD-GTFT-2: 0.25, 0.5",2.1882613168724276,0.6372006172839506,71.0,0.9509465020576132,0.442660082304527,0.1945405349794238,0.1240195473251028,0.23877983539094638,0.9495324118590603,0.16235623378304143,0.9500255964345546,0.2758049774854942
46,Gradual,2.187469135802469,0.3257864197530864,163.0,0.948559670781893,0.24470884773662552,0.08107757201646087,0.1951261316872429,0.47908744855967067,0.885226049458771,0.2598560279817168,0.1976532440897967,0.10083899957188448
47,Hard Tit For 2 Tats,2.1866358024691364,0.6284026748971193,25.0,0.9467901234567901,0.48925823045267486,0.13914444444444438,0.08684320987654319,0.2847541152263376,0.9313545348425839,0.5658179333487225,0.5090261056882852,0.3510875887556703
48,Contrite Tit For Tat,2.1865226337448562,0.5350946502057613,93.0,0.9474485596707819,0.3945253086419751,0.14056934156378614,0.13423868312757206,0.3306666666666667,0.9502891822319308,0.10472112989367625,0.9499722288553315,0.05029495866392129
49,Second by WmAdams,2.1859876543209875,0.5162689300411523,85.0,0.9518106995884774,0.3701802469135803,0.14608868312757198,0.14809074074074072,0.33564032921810694,0.9457649550327721,0.22327838180913165,0.7609627684502936,0.17371812501911793
50,Adaptive,2.185524691358024,0.4086798353909465,132.0,0.9497119341563786,0.2510028806584363,0.15767695473251042,0.21016440329218103,0.3811557613168723,0.8025141857346497,0.7096700718828097,0.2152028947572718,0.07900107458205738
51,Forgiving Tit For Tat,2.180164609053498,0.5442932098765432,80.0,0.9488477366255144,0.40274938271604954,0.14154382716049368,0.12952325102880666,0.3261835390946501,0.9497684789371393,0.2163046473443455,0.9498315400668552,0.0969233581787256
52,Second by Tideman and Chieruzzi,2.178014403292181,0.49801522633744855,124.5,0.9509465020576132,0.3636674897119341,0.13434773662551433,0.1464430041152263,0.3555417695473252,0.8973637109432178,0.30545138826699203,0.6074807721459132,0.1687489390491579
53,Dynamic Two Tits For Tat,2.174907407407406,0.676227366255144,26.0,0.9474897119341564,0.5006251028806585,0.1756022633744856,0.08749444444444449,0.23627818930041158,0.8648659365585073,0.5854223634516168,0.6951068960146337,0.43873999286011994
54,Hard Prober,2.1735905349794242,0.3236794238683128,127.0,0.048518518518518516,0.20204506172839512,0.12163436213991774,0.2226024691358025,0.4537181069958847,0.8660630552268589,0.0756796144083414,0.6603703005517623,0.06300422208063852
55,Forgetful Fool Me Once: 0.05,2.1735185185185184,0.3820187242798354,137.0,0.949917695473251,0.2808479423868313,0.10117078189300416,0.1782189300411523,0.4397623456790122,0.8999709923833472,0.47639565000479406,0.19132436448910042,0.10517406422069187
56,"Alexei: (D,)",2.169434156378601,0.5106201646090535,117.0,0.9495061728395062,0.36832572016460896,0.14229444444444442,0.1431633744855966,0.3462164609053501,0.9463596817005283,0.0505624223938059,0.9454732310123924,0.04954534134461067
57,Second by Champion,2.166224279835391,0.749509670781893,21.0,0.9513168724279836,0.5518335390946502,0.19767613168724288,0.06499938271604937,0.18549094650205755,0.9500134010627014,0.6659315059434243,0.9499117354724922,0.45516945693843963
58,Adaptive Tit For Tat: 0.5,2.1645473251028804,0.5145415637860082,113.0,0.9474897119341564,0.3718551440329219,0.14268641975308644,0.1411549382716049,0.3443034979423868,0.95034194114261,0.057223191662041234,0.9497649456942924,0.052025097616468334
59,Math Constant Hunter,2.1643004115226327,0.44110123456790123,111.0,0.9500411522633745,0.22910781893004137,0.21199341563785998,0.22938333333333324,0.3295154320987654,0.6992431684645117,0.7347563580137491,0.19697706764306322,0.2105500859645803
60,Tit For Tat,2.1594444444444445,0.5113382716049383,112.0,0.9506172839506173,0.36869609053497937,0.14264218106995882,0.14124012345679016,0.34742160493827157,0.9495754514714159,0.05057630435328439,0.9499450096657724,0.04996159307440693
61,Second by Grofman,2.1570987654320986,0.39428024691358027,168.5,0.9502057613168724,0.32643930041152275,0.06784094650205762,0.14332654320987662,0.46239320987654314,0.844363421429846,0.5009382474173538,0.2734924073754934,0.10518697064886057
62,Resurrection,2.155648148148148,0.4653590534979424,165.0,0.9510288065843622,0.3444975308641976,0.12086152263374488,0.14674588477366263,0.38789506172839494,0.9496969570413984,0.049724871093102516,0.7016840063867563,0.05073057431032076
63,Fool Me Once,2.1552263374485596,0.12855185185185186,208.5,0.9492592592592592,0.08670679012345682,0.04184506172839505,0.25650699588477377,0.6149411522633744,0.7335462413958672,0.17466730552384777,0.08136625247839678,0.05054516651098417
64,Second by Weiner,2.1540740740740745,0.3756917695473251,205.0,0.9479012345679012,0.3062919753086419,0.06939979423868313,0.1526771604938272,0.47163106995884774,0.8599145922718678,0.12307489738493646,0.4092020176472885,0.054318821325452495
65,Slow Tit For Two Tats 2,2.1516358024691358,0.5300625514403292,97.0,0.9499588477366255,0.42588539094650196,0.10417716049382714,0.10130473251028806,0.3686327160493828,0.949776664278258,0.611147876005972,0.43489847833560086,0.05130580551377858
66,Meta Hunter: 6 players,2.149917695473251,0.2694948559670782,138.0,0.951440329218107,0.14190864197530867,0.12758621399176956,0.24852469135802469,0.48198045267489703,0.6930217561041732,0.5293083923008114,0.20854635817047731,0.10203666584509404
67,Meta Majority Long Memory: 133 players,2.148353909465021,0.3784304526748971,209.0,0.9513991769547325,0.30309526748971194,0.07533518518518521,0.15378004115226326,0.46778950617283954,0.8552536116934234,0.05340513284064602,0.47541368054393274,0.05063023407742813
68,Raider,2.147582304526749,0.37382427983539096,110.0,0.047736625514403296,0.23830226337448565,0.13552201646090534,0.20096913580246895,0.42520658436214004,0.8718723771656252,0.09615762395806034,0.747312313385786,0.12451600554417404
69,EvolvedLookerUp2_2_2,2.1458641975308645,0.5166333333333334,97.0,0.948395061728395,0.2520895061728395,0.2645438271604938,0.22635823045267495,0.2570084362139918,0.6579466572659677,0.3530737511557122,0.3388908565290475,0.7587104478846064
70,Evolved FSM 16,2.145010288065844,0.36355267489711934,128.0,0.9488477366255144,0.13658148148148153,0.2269711934156379,0.2752012345679012,0.36124609053497936,0.5100001975323327,0.44294074504685454,0.31042626843438503,0.3114594582309596
71,"N Tit(s) For M Tat(s): 3, 2",2.1448868312757203,0.5397234567901235,99.0,0.9481481481481482,0.43157242798353906,0.10815102880658442,0.09744444444444447,0.362832098765432,0.9171139039869983,0.5694477144281276,0.4366312480172929,0.20302639514127052
72,Meta Majority Finite Memory: 79 players,2.1412860082304523,0.4780430041152263,159.0,0.9499588477366255,0.3692574074074076,0.10878559670781893,0.12754876543209878,0.3944082304526747,0.9198707689762473,0.16762047643754305,0.6692580722190334,0.07226569157682507
73,Forgiver,2.137376543209876,0.2375349794238683,192.0,0.9490123456790124,0.19084855967078193,0.046686419753086426,0.20063580246913565,0.5618292181069959,0.7423375323144614,0.25379493571875933,0.14883472758830546,0.05818221873104884
74,Meta Majority Memory One: 36 players,2.135946502057613,0.4900528806584362,128.0,0.950164609053498,0.35700781893004097,0.13304506172839511,0.13827921810699587,0.3716679012345681,0.9347759317185662,0.1050140139494257,0.8124912620106912,0.07532336001980185
75,AdaptorBrief,2.13570987654321,0.26985493827160495,195.0,0.9372427983539094,0.18568888888888893,0.08416604938271602,0.21209958847736612,0.5180454732510289,0.8235966102093217,0.15270154699010496,0.28543122184907843,0.07091172922793638
76,Prober 2,2.1350514403292182,0.6156002057613169,84.0,0.050617283950617285,0.43597283950617266,0.17962736625514422,0.11004835390946503,0.27435144032921804,0.9498851426615759,0.37030377768787265,0.9506317862001585,0.12260401386031534
77,Firm But Fair,2.1335390946502057,0.672169341563786,75.0,0.9473662551440329,0.42776543209876544,0.24440390946502058,0.13020411522633737,0.1976265432098766,0.9500617568139295,0.04978482580425014,0.9498888182922987,0.6499880076171964
78,Second by Getzler,2.130473251028807,0.5073148148148148,106.0,0.9483539094650206,0.37554279835390947,0.1317720164609053,0.1273187242798354,0.36536646090534985,0.8767719862279617,0.31969777594466126,0.6854708255990566,0.1559742092949046
79,Prober 3,2.130092592592593,0.24342942386831276,152.5,0.04979423868312757,0.1446201646090535,0.09880925925925922,0.23507489711934157,0.5214956790123457,0.7292120367637639,0.05155228690741468,0.5198479476676671,0.0546002118006586
80,Meta Majority: 212 players,2.1293827160493826,0.4121635802469136,205.0,0.9481069958847737,0.32296152263374495,0.08920205761316873,0.1428650205761316,0.44497139917695466,0.8876113658682008,0.05815162017594289,0.5494782164175894,0.050552066117417783
81,Evolved ANN 5,2.1279320987654327,0.3247979423868313,175.0,0.9496707818930041,0.2439927983539096,0.0808051440329218,0.18028703703703694,0.4949150205761316,0.9454521985417939,0.5782304943361438,0.05035132738206908,0.07173588705387464
82,Second by Appold,2.127067901234568,0.5616545267489712,82.0,0.950164609053498,0.38372860082304533,0.177925925925926,0.1337794238683128,0.3045660493827159,0.7715884381588488,0.4882264218774766,0.6273092997465782,0.39709901912461937
83,PSO Gambler Mem1,2.126748971193416,0.38356111111111113,112.0,0.950164609053498,0.2430728395061729,0.1404882716049383,0.19497448559670785,0.421464403292181,0.9499306534972612,0.5186252499298852,0.04970094409808493,0.15896579240691253
84,"Michaelos: (D,)",2.1258950617283947,0.1030477366255144,211.0,0.9497530864197531,0.06202818930041154,0.041019547325102865,0.2606650205761317,0.6362872427983538,0.7284336689515909,0.04962579181696292,0.08989863954291949,0.05019719707824283
85,NMWE Memory One: 36 players,2.123950617283951,0.11824794238683127,198.0,0.9496296296296296,0.06459320987654317,0.05365473251028804,0.26215349794238674,0.619598559670782,0.6056222203160235,0.15263151681493245,0.11885402713346632,0.08516009574972325
86,TF3,2.1232818930041155,0.1071880658436214,210.0,0.949835390946502,0.06423024691358023,0.04295781893004116,0.25961790123456785,0.6331940329218108,0.5721604691991664,0.19032643999101181,0.12326981840185788,0.0521276899524274
87,Meta Winner: 8 players,2.1218930041152264,0.12768703703703704,179.0,0.9488888888888889,0.06878559670781895,0.058901440329218124,0.26110761316872444,0.6112053497942385,0.6240446316349573,0.3084201858556727,0.07826759826447456,0.07800525177278146
88,"ZD-GEN-2: 0.125, 0.5, 3",2.1210699588477366,0.6112648148148148,71.0,0.9505761316872428,0.4283174897119341,0.18294732510288073,0.11168888888888884,0.27704629629629623,0.9499390958319549,0.5558284788306629,0.5005029658804936,0.16205457266220658
89,NMWE Deterministic: 145 players,2.1209979423868313,0.10762716049382716,198.0,0.9489300411522634,0.05915884773662551,0.048468312757201634,0.2630174897119342,0.6293553497942386,0.6114409711277394,0.12651201104050025,0.09497300126630012,0.06594867689883407
90,"First by Feld: 1.0, 0.5, 200",2.1194135802469134,0.35050267489711934,167.0,0.9502880658436214,0.23105123456790125,0.11945144032921808,0.19452757201646098,0.45496975308641957,0.8108850908345019,0.050356424294407905,0.7224206553923007,0.04963319290782471
91,NMWE Long Memory: 133 players,2.118683127572017,0.10755123456790124,196.0,0.949917695473251,0.058834156378600844,0.048717078189300454,0.2623333333333334,0.6301154320987653,0.6090991195655908,0.12888946893924674,0.09619394715420994,0.06638772523168252
